typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate,commodity_name,hs_code,query_year
C,A,20220101,2022,52,2022,842,,,X,,0,,,0,,,H6,HS,True,283691,,,,C00,,0,0,,8,,4718309.0,False,8,,4718309.0,False,4718309.0,False,0.0,False,,32102959.0,32102959.0,0,False,True,Lithium,283691,2022
C,A,20230101,2023,52,2023,842,,,M,,0,,,0,,,H6,HS,True,283691,,,,C00,,0,0,,8,,16189607.0,False,8,,16189607.0,False,16189607.0,False,0.0,False,250584381.0,242860584.0,250584381.0,0,False,True,Lithium,283691,2023
C,A,20230101,2023,52,2023,842,,,X,,0,,,0,,,H6,HS,True,283691,,,,C00,,0,0,,8,,4398303.0,False,8,,4398303.0,False,4398303.0,False,0.0,False,,108796783.0,108796783.0,0,False,True,Lithium,283691,2023
C,A,20240101,2024,52,2024,842,,,M,,0,,,0,,,H6,HS,True,283691,,,,C00,,0,0,,8,,15464588.0,False,8,,15464588.0,False,15464588.0,False,0.0,False,202299116.0,199286761.0,202299116.0,0,False,True,Lithium,283691,2024
C,A,20240101,2024,52,2024,842,,,X,,0,,,0,,,H6,HS,True,283691,,,,C00,,0,0,,-1,,0.0,False,8,,1541508.0,False,,False,0.0,False,,25703165.0,25703165.0,0,False,True,Lithium,283691,2024
C,A,20200101,2020,52,2020,842,,,M,,156,,,0,,,H5,HS,True,283691,,,,C00,,0,0,,8,,174264.0,False,8,,174264.0,False,174264.0,False,0.0,False,1896815.0,0.0,1896815.0,0,True,False,Lithium,283691,2020
C,A,20210101,2021,52,2021,842,,,M,,156,,,0,,,H5,HS,True,283691,,,,C00,,0,0,,8,,87702.0,False,8,,87702.0,False,87702.0,False,0.0,False,970982.0,0.0,970982.0,0,True,False,Lithium,283691,2021
C,A,20210101,2021,52,2021,842,,,X,,156,,,0,,,H5,HS,True,283691,,,,C00,,0,0,,8,,23188.0,False,8,,23188.0,False,23188.0,False,0.0,False,0.0,331480.0,331480.0,0,True,False,Lithium,283691,2021
C,A,20220101,2022,52,2022,842,,,M,,156,,,0,,,H6,HS,True,283691,,,,C00,,0,0,,8,,17799.0,False,8,,17799.0,False,17799.0,False,0.0,False,282006.0,276259.0,282006.0,0,True,False,Lithium,283691,2022
C,A,20220101,2022,52,2022,842,,,X,,156,,,0,,,H6,HS,True,283691,,,,C00,,0,0,,8,,26577.0,False,8,,26577.0,False,26577.0,False,0.0,False,,455470.0,455470.0,0,True,False,Lithium,283691,2022
